uniqueID,Lat,Long,BuildCost,ProfitNPV,Industry,ProductGroup,BuildingType,NetStatus,isClosesd,isWon,StreetAddress
3433,33.7559,-84.3909,"13,325.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,55 Marietta St NW Atlanta GA 30303
3434,33.7589,-84.3877,"35,325.28",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
3435,33.7589,-84.3877,"35,325.28",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
3436,33.7589,-84.3877,"35,325.28",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
3437,33.7338,-84.4257,"18,920.20","26,010.42",Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3438,33.7338,-84.4257,"18,920.20",0,Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3439,33.7338,-84.4257,"18,920.20",0,Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3440,33.7338,-84.4257,"18,920.20","3,241.83",Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3441,33.7338,-84.4257,"18,920.20","6,774.07",Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3442,33.7338,-84.4257,"18,920.20","6,774.07",Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3443,33.7589,-84.3877,"35,325.28","14,135.61",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
3444,33.7589,-84.3877,"35,325.28","57,263.89",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
3445,33.7589,-84.3877,"35,325.28","114,027.09",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
3446,33.7559,-84.3909,"13,325.50","31,618.72",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,55 Marietta St NW Atlanta GA 30303
3447,33.7554,-84.3916,"11,993.50","17,598.00",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3448,33.7554,-84.3916,"11,993.50","22,096.66",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3449,33.7554,-84.3916,"11,993.50","23,133.78",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3450,33.7554,-84.3916,"11,993.50","23,133.78",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3451,33.7554,-84.3916,"11,993.50","23,220.47",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3452,33.7554,-84.3916,"11,993.50","23,845.90",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3453,33.7554,-84.3916,"11,993.50","31,597.04",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3454,33.7554,-84.3916,"11,993.50","31,727.08",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3455,33.7554,-84.3916,"11,993.50","33,240.03",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3456,33.7554,-84.3916,"11,993.50","57,946.32",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3457,33.7338,-84.4257,"18,920.20","6,774.07",Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3458,33.7338,-84.4257,"18,920.20","16,966.12",Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3459,33.7338,-84.4257,"18,920.20","19,236.34",Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3460,33.7716,-84.3848,"11,572.30","77,981.80",Telecommunications,Dark Fiber - Metro,Office - Multi Tenant,Not on Zayo Network,null,null,615 Peachtree St NE Atlanta GA 30308
3461,33.7559,-84.3909,"13,325.50","64,094.21",Telecommunications,IP Services,Carrier Hotel,On Zayo Network,null,null,55 Marietta St NW Atlanta GA 30303
3462,33.847,-84.3685,"12,063.70","39,083.84",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3344 Peachtree Rd NE Atlanta GA 30326
3463,33.7882,-84.3881,"13,129.90","41,305.84",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1230 W Peachtree St NW Atlanta GA 30309
3464,33.7882,-84.3881,"13,129.90","32,606.44",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1230 W Peachtree St NW Atlanta GA 30309
3465,33.9247,-84.3293,"69,739.12","114,027.09",Telecommunications,Ethernet,Federal Government,Not on Zayo Network,null,null,48 Perimeter Ctr E Atlanta GA 30346
3466,33.8778,-84.4609,"12,812.50","13,607.31",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3225 Cumberland Blvd SE Atlanta GA 30339
3467,33.781,-84.3901,"26,002.24","30,042.52",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,100 10th St NW Atlanta GA 30309
3468,33.7616,-84.3911,"18,401.80","93,141.13",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,250 Williams St NW Atlanta GA 30303
3469,33.7616,-84.3911,"18,401.80","19,972.65",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,250 Williams St NW Atlanta GA 30303
3470,33.7775,-84.4215,"22,945.84","452,398.99",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
3471,33.7775,-84.4215,"22,945.84","139,947.21",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
3472,33.7775,-84.4215,"22,945.84","139,881.48",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
3473,33.7775,-84.4215,"22,945.84","27,863.91",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
3474,33.7775,-84.4215,"22,945.84","27,863.91",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
3475,33.7775,-84.4215,"22,945.84","24,645.95",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
3476,33.7775,-84.4215,"22,945.84","23,721.79",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
3477,33.7684,-84.3862,"36,440.56","77,981.80",Telecommunications,Dark Fiber - Metro,Hospital,On Zayo Network,null,null,550 Peachtree St NE Atlanta GA 30308
3478,33.7292,-84.4202,"11,720.80","79,305.68",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1003 Donnelly Ave SW Atlanta GA 30310
3479,33.7338,-84.4257,"18,920.20","48,748.14",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3480,33.7338,-84.4257,"18,920.20","48,748.40",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3481,33.7338,-84.4257,"18,920.20","21,085.92",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3482,33.7338,-84.4257,"18,920.20","13,607.31",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3483,33.7338,-84.4257,"18,920.20","48,813.81",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3484,33.7775,-84.4215,"22,945.84","36,677.67",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
3485,33.7775,-84.4215,"22,945.84","54,673.11",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
3486,33.7856,-84.4058,"22,978.00","50,603.48",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1120 Curran St NW Atlanta GA 30318
3487,33.8676,-84.4685,"25,930.72","81,208.56",Telecommunications,Dark Fiber - Metro,Office - Multi Tenant,On Zayo Network,null,null,2859 Paces Ferry Rd SE Atlanta GA 30339
3488,33.7338,-84.4257,"18,920.20","26,010.42",Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3489,33.7338,-84.4257,"18,920.20","19,236.34",Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3490,33.7338,-84.4257,"18,920.20","19,236.34",Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3491,33.7338,-84.4257,"18,920.20","19,236.34",Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3492,33.7338,-84.4257,"18,920.20","19,236.34",Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3493,33.7775,-84.4215,"22,945.84","24,499.64",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
3494,33.7775,-84.4215,"22,945.84","32,371.70",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
3495,33.7775,-84.4215,"22,945.84","38,118.18",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
3496,33.7554,-84.3916,"11,993.50","118,552.70",Telecommunications,IP Services,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3497,33.7554,-84.3916,"11,993.50","229,246.52",Telecommunications,IP Services,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3498,33.7338,-84.4257,"18,920.20",0,Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3499,33.7338,-84.4257,"18,920.20",0,Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3500,33.7775,-84.4215,"22,945.84","41,828.32",Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
3501,33.756,-84.3872,"13,604.20",0,Telecommunications,Wavelengths - Long Haul,Office - Multi Tenant,On Zayo Network,null,null,55 Park Pl NE Atlanta GA 30303
3502,33.7589,-84.3877,"35,325.28",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
3503,33.7589,-84.3877,"35,325.28",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
3504,33.7589,-84.3877,"35,325.28",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
3505,33.7559,-84.3909,"13,325.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,55 Marietta St NW Atlanta GA 30303
3506,33.7559,-84.3909,"13,325.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,55 Marietta St NW Atlanta GA 30303
3507,33.7559,-84.3909,"13,325.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,55 Marietta St NW Atlanta GA 30303
3508,33.7559,-84.3909,"13,325.50","51,118.08",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,55 Marietta St NW Atlanta GA 30303
3509,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3510,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3511,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3512,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3513,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3514,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3515,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3516,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3517,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3518,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3519,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3520,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3521,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3522,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3523,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3524,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3525,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3526,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3527,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3528,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3529,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3530,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3531,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3532,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3533,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3534,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3535,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3536,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3537,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3538,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3539,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3540,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3541,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3542,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3543,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3544,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3545,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3546,33.7554,-84.3916,"11,993.50","10,751.87",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3547,33.7554,-84.3916,"11,993.50","24,975.54",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3548,33.7554,-84.3916,"11,993.50","80,504.01",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3549,33.7554,-84.3916,"11,993.50","88,753.78",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3550,33.7554,-84.3916,"11,993.50","93,863.80",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3551,33.8773,-84.4652,"19,510.90","37,786.46",Telecommunications,Wavelengths - Metro,Office - Multi Tenant,On Zayo Network,null,null,3100 Cumberland Blvd SE Atlanta GA 30339
3552,33.7775,-84.4215,"22,945.84","37,786.46",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
3553,33.8744,-84.4698,"44,660.32",0,Telecommunications,Wavelengths - Long Haul,Carrier POP,Not on Zayo Network,null,null,3100 Cumberland Club Dr Atlanta GA 30339
3554,33.7589,-84.3877,"35,325.28","32,500.37",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
3555,33.7554,-84.3916,"11,993.50","32,500.37",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3556,33.7554,-84.3916,"11,993.50","128,307.82",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3557,33.7338,-84.4257,"18,920.20","128,307.82",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
3558,33.7554,-84.3916,"11,993.50","48,937.65",Telecommunications,IP Services,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3559,33.8521,-84.3659,"23,023.36","12,461.29",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3500 Lenox Rd NE Atlanta GA 30326
3560,33.9338,-84.3521,"17,623.00","9,283.93",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1200 Abernathy Rd Atlanta GA 30328
3561,33.9275,-84.3488,"28,570.96","19,555.58",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,7000 Central Parkway W Atlanta GA 30328
3562,33.8494,-84.3645,"12,743.80","9,159.72",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3390 Peachtree Rd NE Atlanta GA 30326
3563,33.9314,-84.3466,"22,390.60","9,283.93",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1040 Crown Pointe Pkwy Atlanta GA 30338
3564,33.7554,-84.3916,"11,993.50","9,322.20",Telecommunications,SONET,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3565,33.7554,-84.3916,"11,993.50","10,904.13",Telecommunications,SONET,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3566,33.8996,-84.467,"24,367.36","7,292.08",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,180 Interstate North Pkwy SE Atlanta GA 30339
3567,33.8996,-84.467,"24,367.36","2,675.76",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,180 Interstate North Pkwy SE Atlanta GA 30339
3568,33.9008,-84.4589,"19,954.60","17,895.19",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1600 Parkwood Cir SE Atlanta GA 30339
3569,33.8613,-84.4831,"16,210.30","11,277.48",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,2410 Paces Ferry Rd SE Atlanta GA 30339
3570,33.8979,-84.4611,"18,074.80","22,956.90",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,280 Interstate North Cir SE Atlanta GA 30339
3571,33.8685,-84.4708,"42,512.56","11,418.46",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,2849 Paces Ferry Rd SE Atlanta GA 30339
3572,33.8773,-84.4652,"19,510.90","4,581.40",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3100 Cumberland Blvd SE Atlanta GA 30339
3573,33.8773,-84.4652,"19,510.90","7,405.08",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3100 Cumberland Blvd SE Atlanta GA 30339
3574,33.8773,-84.4652,"19,510.90","12,461.29",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3100 Cumberland Blvd SE Atlanta GA 30339
3575,33.878,-84.4583,"16,829.50","5,862.28",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3350 Riverwood Pkwy Atlanta GA 30339
3576,33.7947,-84.3877,"10,594.60","62,041.15",Telecommunications,Dark Fiber - Metro,Office - Multi Tenant,Not on Zayo Network,null,null,1475 Peachtree St NE Atlanta GA 30309
3577,33.7413,-84.3997,"50,909.20","11,299.57",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,477 Windsor St SW Atlanta GA 30312
3578,33.9099,-84.4821,"24,035.92","12,461.29",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1765 The Exchange SE Atlanta GA 30339
3579,33.7554,-84.3916,"11,993.50","44,830.85",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3580,33.7554,-84.3916,"11,993.50","21,297.54",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3581,33.9373,-84.3565,"16,565.80","4,587.00",Telecommunications,Wavelengths - Metro,Office - Multi Tenant,Not on Zayo Network,null,null,300 Embassy Row Atlanta GA 30328
3582,33.8358,-84.3296,"14,970.10","36,441.17",Telecommunications,Wavelengths - Metro,Office - Multi Tenant,Not on Zayo Network,null,null,1 National Data Plz NE Atlanta GA 30329
3583,33.7554,-84.3916,"11,993.50","10,167.93",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3584,33.7559,-84.3909,"13,325.50","9,428.37",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,55 Marietta St NW Atlanta GA 30303
3585,33.7589,-84.3877,"35,325.28","51,017.63",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
3586,33.7589,-84.3877,"35,325.28","50,563.44",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
3587,33.7917,-84.3852,"15,868.90","4,581.40",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1355 Peachtree St NE Atlanta GA 30309
3588,33.7877,-84.383,"14,786.80","19,555.58",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1201 W Peachtree St NE Atlanta GA 30309
3589,33.7877,-84.383,"14,786.80","10,143.39",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1201 W Peachtree St NE Atlanta GA 30309
3590,33.7554,-84.3916,"11,993.50","43,633.94",Telecommunications,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3591,33.7554,-84.3916,"11,993.50","34,932.20",Telecommunications,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3592,33.7589,-84.3877,"35,325.28","31,817.06",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
3593,33.7589,-84.3877,"35,325.28","39,027.49",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
3594,33.7554,-84.3916,"11,993.50","4,587.00",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3595,33.7554,-84.3916,"11,993.50","12,976.89",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3596,33.7554,-84.3916,"11,993.50","33,666.17",Telecommunications,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3597,33.7554,-84.3916,"11,993.50","21,370.66",Telecommunications,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
3598,33.7559,-84.3909,"13,325.50","268,995.12",Telecommunications,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,55 Marietta St NW Atlanta GA 30303
